Date,Total NAV,NAV,Sell NAV,Buy NAV,Change
2023-06-12,340135416.21,11.1247,11.1248,11.1247,0.0961
2023-06-13,345476707.35,11.2886,11.2887,11.2886,0.1639
2023-06-14,347790650.85,11.3494,11.3495,11.3494,0.0608
2023-06-15,349498388.13,11.3952,11.3953,11.3952,0.0458
2023-06-16,349755773.71,11.3887,11.3888,11.3887,-0.0065
2023-06-20,345145975.52,11.2203,11.2204,11.2203,-0.1303
2023-06-21,343837545.21,11.1388,11.1389,11.1388,-0.0815
2023-06-22,345628185.76,11.183,11.1831,11.183,0.0442
2023-06-23,342728640.46,11.0809,11.081,11.0809,-0.1021
2023-06-26,344884082.48,11.1318,11.1319,11.1318,0.0509
2023-06-27,347516897.19,11.1748,11.1749,11.1748,0.043
2023-06-28,352404046.21,11.3138,11.3139,11.3138,0.139
2023-06-29,352723900.83,11.3078,11.3079,11.3078,-0.006
2023-06-30,356090404.93,11.3927,11.3928,11.3927,0.0849
2023-07-03,357677188.12,11.417,11.4171,11.417,0.0243
2023-07-05,356427544.48,11.3361,11.3362,11.3361,-0.0772
2023-07-06,352205020.32,11.1681,11.1682,11.1681,-0.168
2023-07-07,357691535.34,11.3198,11.3199,11.3198,0.1517
2023-07-10,357300705.22,11.3041,11.3042,11.3041,-0.0157
2023-07-11,359559406.76,11.3487,11.3488,11.3487,0.0446
2023-07-12,364757994.64,11.5045,11.5046,11.5045,0.1558
2023-07-13,368876066.63,11.63,11.6301,11.63,0.1255
2023-07-14,369066368.67,11.6244,11.6245,11.6244,-0.0056
2023-07-17,369213977.04,11.6185,11.6186,11.6185,-0.0059
2023-07-18,368811444.09,11.5835,11.5836,11.5835,-0.035
2023-07-19,371354644.01,11.6565,11.6566,11.6565,0.073
2023-07-20,365650356.68,11.4667,11.4668,11.4667,-0.1898
2023-07-21,366036107.43,11.4686,11.4687,11.4686,0.0019
2023-07-24,367011349.64,11.486,11.4861,11.486,0.0174
2023-07-25,369358547.5,11.5479,11.548,11.5479,0.0619
2023-07-26,369524491.7,11.5301,11.5302,11.5301,-0.0178
2023-07-27,373481756.98,11.6356,11.6357,11.6356,0.1055
2023-07-31,375494889.53,11.6809,11.681,11.6809,0.0453
2023-08-02,367807129.57,11.3947,11.3948,11.3947,-0.2862
2023-08-03,368567602.09,11.3738,11.3739,11.3738,-0.0209
2023-08-04,374610180.86,11.5369,11.537,11.5369,0.1631
2023-08-07,373542957.05,11.4814,11.4815,11.4814,-0.0555
2023-08-08,369331761.16,11.3326,11.3327,11.3326,-0.1488
2023-08-09,370929454.52,11.3592,11.3593,11.3592,0.0266
2023-08-10,374179161.69,11.4494,11.4495,11.4494,0.0902
2023-08-11,370097808.85,11.3059,11.306,11.3059,-0.1435
2023-08-15,370147932.71,11.3007,11.3008,11.3007,-0.0052
2023-08-16,368218324.98,11.2146,11.2147,11.2146,-0.0861
2023-08-17,366211939.88,11.1303,11.1304,11.1303,-0.0843
2023-08-18,364327321.04,11.0585,11.0586,11.0585,-0.0718
2023-08-21,363159478.05,11.0095,11.0096,11.0095,-0.049
2023-08-22,366330179.72,11.089,11.0891,11.089,0.0795
2023-08-23,371002508.92,11.204,11.2041,11.204,0.115
2023-08-24,367396379.48,11.0903,11.0904,11.0903,-0.1137
2023-08-25,367132471.64,11.0632,11.0633,11.0632,-0.0271
2023-08-28,373438139.39,11.2265,11.2266,11.2265,0.1633
2023-08-29,379285803.19,11.3618,11.3619,11.3618,0.1353
2023-08-30,381646061.33,11.4133,11.4134,11.4133,0.0515
2023-08-31,383643058.33,11.435,11.4351,11.435,0.0217
2023-09-01,386469955.37,11.5001,11.5002,11.5001,0.0651
2023-09-05,388951557.84,11.5382,11.5383,11.5382,-0.0056
2023-09-06,388997448.2,11.482,11.4821,11.482,-0.0562
2023-09-07,385235210.59,11.3604,11.3605,11.3604,-0.1216
2023-09-08,386656594.76,11.3916,11.3917,11.3916,0.0312
2023-09-11,387824147.38,11.4022,11.4023,11.4022,0.0106
2023-09-12,388561111.56,11.4007,11.4008,11.4007,-0.0015
2023-09-13,388709052.49,11.3952,11.3953,11.3952,-0.0055
2023-09-14,391882516.48,11.4639,11.464,11.4639,0.0687
2023-09-15,389575127.04,11.4018,11.4019,11.4018,-0.0621
2023-09-18,388918092.45,11.3575,11.3576,11.3575,-0.0443
2023-09-19,387951969.82,11.3069,11.307,11.3069,-0.0506
2023-09-20,391155818.86,11.3807,11.3808,11.3807,0.0738
2023-09-21,384087815.45,11.1549,11.155,11.1549,-0.2258
2023-09-22,385373364.73,11.1794,11.1795,11.1794,0.0245
2023-09-25,384539777.54,11.1353,11.1354,11.1353,-0.0441
2023-09-26,381993531.41,11.0204,11.0205,11.0204,-0.1149
2023-09-27,382255954.13,11.0009,11.001,11.0009,-0.0195
2023-09-28,387029411.42,11.114,11.1141,11.114,0.1131
2023-09-29,389931465.22,11.1618,11.1619,11.1618,0.0478
2023-10-02,390433603.65,11.1143,11.1144,11.1143,-0.0475
2023-10-03,388255527.61,10.9914,10.9915,10.9914,-0.1229
2023-10-04,392530435.86,11.0363,11.0364,11.0363,0.0449
2023-10-05,391448472.0,10.9696,10.9697,10.9696,-0.0667
2023-10-06,399349908.51,11.1487,11.1488,11.1487,0.1791
2023-10-10,404777629.8,11.2696,11.2697,11.2696,0.1647
2023-10-11,403837407.18,11.1943,11.1944,11.1943,-0.0753
2023-10-12,404931429.78,11.204,11.2041,11.204,0.0097
2023-10-16,402294754.51,11.1044,11.1045,11.1044,-0.0996
2023-10-17,405030108.96,11.1283,11.1284,11.1283,0.0239
2023-10-18,400901937.82,10.9914,10.9915,10.9914,-0.1369
