Date,Total NAV,NAV,Sell NAV,Buy NAV,Change
2016-01-18,1058534914.2,9.4468,9.4469,9.4468,0.0291
2016-01-19,1057340920.47,9.4639,9.464,9.4639,0.0171
2016-01-20,1052731283.41,9.5013,9.5014,9.5013,0.0374
2016-01-21,1063759364.29,9.5178,9.5179,9.5178,0.0165
2016-01-22,1051698000.58,9.4223,9.4224,9.4223,-0.0955
2016-01-25,1045414253.24,9.4924,9.4925,9.4924,0.0701
2016-01-26,1052642020.54,9.5534,9.5535,9.5534,0.061
2016-01-27,1055742337.43,9.5496,9.5497,9.5496,-0.0038
2016-01-28,1053708994.04,9.5706,9.5707,9.5706,0.021
2016-01-29,1043962209.32,9.4819,9.482,9.4819,-0.0887
2016-02-01,1049241844.77,9.5299,9.53,9.5299,0.048
2016-02-02,1055906232.19,9.5921,9.5922,9.5921,0.0622
2016-02-03,1058437626.51,9.6205,9.6206,9.6205,0.0284
2016-02-04,1069601185.87,9.7122,9.7123,9.7122,0.0917
2016-02-05,1074678348.82,9.7734,9.7735,9.7734,0.0612
2016-02-10,1095103586.54,9.9915,9.9916,9.9915,0.2254
2016-02-11,1117380376.06,10.2199,10.22,10.2199,0.2284
2016-02-12,1144641074.56,10.5088,10.5089,10.5088,0.2889
2016-02-15,1121882385.61,10.268,10.2681,10.268,-0.2408
2016-02-16,1101097618.15,10.2066,10.2067,10.2066,-0.0614
2016-02-17,1097333038.29,10.2013,10.2014,10.2013,-0.0053
2016-02-18,1103215263.56,10.2214,10.2215,10.2214,0.0201
2016-02-19,1116747371.82,10.388,10.3881,10.388,0.1666
2016-02-23,1109709281.07,10.3405,10.3406,10.3405,-0.0475
2016-02-24,1116047154.54,10.4066,10.4067,10.4066,0.0661
2016-02-25,1121162831.26,10.5098,10.5099,10.5098,0.1032
2016-02-26,1117371935.35,10.4451,10.4452,10.4451,-0.0647
2016-02-29,1116592676.87,10.4643,10.4644,10.4643,0.0192
2016-03-01,1121040277.3,10.5029,10.503,10.5029,0.0386
2016-03-02,1105343595.3,10.3939,10.394,10.3939,-0.109
2016-03-03,1111948434.12,10.4922,10.4923,10.4922,0.0983
2016-03-04,1131882170.83,10.6869,10.687,10.6869,0.1947
2016-03-07,1126689198.91,10.6717,10.6718,10.6717,-0.0152
2016-03-08,1136302080.63,10.7306,10.7307,10.7306,0.0589
2016-03-09,1115548445.82,10.5514,10.5515,10.5514,-0.1792
2016-03-10,1107762331.67,10.475,10.4751,10.475,-0.0764
2016-03-11,1113290479.93,10.5598,10.5599,10.5598,0.0848
2016-03-14,1109264174.2,10.4853,10.4854,10.4853,-0.0745
2016-03-15,1089727325.07,10.3197,10.3198,10.3197,-0.1656
2016-03-16,1084136649.28,10.2569,10.257,10.2569,-0.0628
2016-03-17,1105217734.14,10.4828,10.4829,10.4828,0.2259
2016-03-18,1098310108.38,10.4011,10.4012,10.4011,-0.0817
2016-03-21,1089284341.05,10.3154,10.3155,10.3154,-0.0857
2016-03-22,1093333300.53,10.3785,10.3786,10.3785,0.0631
2016-03-23,1086893331.7,10.3177,10.3178,10.3177,-0.0608
2016-03-24,1079875162.38,10.2352,10.2353,10.2352,-0.0825
2016-03-28,1077579635.78,10.2137,10.2138,10.2137,0.0056
2016-03-29,1080785186.26,10.2545,10.2546,10.2545,0.0408
2016-03-30,1095581215.58,10.3822,10.3823,10.3822,0.1277
2016-03-31,1088451211.03,10.3182,10.3183,10.3182,-0.064
2016-04-01,1085068466.88,10.2857,10.2858,10.2857,-0.0325
2016-04-04,1075904186.6,10.2003,10.2004,10.2003,-0.0854
2016-04-05,1090438938.29,10.3476,10.3477,10.3476,0.1473
2016-04-07,1081562063.06,10.2974,10.2975,10.2974,-0.0502
2016-04-08,1081936966.95,10.2962,10.2963,10.2962,-0.0012
2016-04-11,1092595119.03,10.396,10.3961,10.396,0.0998
2016-04-12,1102103243.46,10.4871,10.4872,10.4871,0.0911
2016-04-18,1077738465.58,10.2805,10.2806,10.2805,-0.2066
2016-04-19,1080306439.25,10.295,10.2951,10.295,0.0145
2016-04-20,1085857100.92,10.348,10.3481,10.348,0.053
2016-04-21,1096714386.53,10.4657,10.4658,10.4657,0.1177
2016-04-22,1087692251.11,10.3873,10.3874,10.3873,-0.0784
2016-04-25,1078559227.26,10.2932,10.2933,10.2932,-0.0941
2016-04-26,1081232581.09,10.3161,10.3162,10.3161,0.0229
2016-04-27,1090459579.01,10.408,10.4081,10.408,0.0919
2016-04-28,1096249150.42,10.466,10.4661,10.466,0.058
2016-04-29,1107878673.81,10.5733,10.5734,10.5733,0.1073
2016-05-03,1124594569.22,10.7529,10.753,10.7529,0.1796
2016-05-04,1117339323.55,10.6857,10.6858,10.6857,-0.0672
2016-05-09,1113015900.59,10.6592,10.6593,10.6592,-0.0265
2016-05-10,1104994931.7,10.5792,10.5793,10.5792,-0.08
2016-05-11,1116213633.08,10.6495,10.6496,10.6495,0.0703
2016-05-12,1113763213.82,10.6505,10.6506,10.6505,0.001
2016-05-13,1121191764.8,10.7218,10.7219,10.7218,0.0713
2016-05-16,1123096705.67,10.7404,10.7405,10.7404,0.0186
2016-05-17,1116180334.03,10.6986,10.6987,10.6986,-0.0418
2016-05-18,1120159497.7,10.7308,10.7309,10.7308,0.0322
2016-05-19,1109025973.91,10.6169,10.617,10.6169,-0.1139
2016-05-23,1105531784.12,10.5757,10.5758,10.5757,-0.0412
2016-05-24,1104319592.55,10.5424,10.5425,10.5424,-0.0333
2016-05-25,1086257196.13,10.3685,10.3686,10.3685,-0.1739
2016-05-26,1085424007.55,10.3683,10.3684,10.3683,-0.0002
2016-05-27,1081755186.67,10.3362,10.3363,10.3362,-0.0321
2016-05-30,1073522408.61,10.227,10.2271,10.227,-0.1092
2016-05-31,1079858300.12,10.2726,10.2727,10.2726,0.0456
2016-06-01,1083500316.18,10.3024,10.3025,10.3024,0.0298
2016-06-02,1081986866.51,10.2761,10.2762,10.2761,-0.0263
2016-06-03,1079534423.83,10.2496,10.2497,10.2496,-0.0265
2016-06-06,1093375491.72,10.3774,10.3775,10.3774,0.1278
2016-06-07,1092356167.34,10.3774,10.3775,10.3774,0.0
2016-06-08,1100208795.91,10.4584,10.4585,10.4584,0.081
2016-06-09,1106346921.96,10.5149,10.515,10.5149,0.0565
2016-06-10,1107304018.4,10.5691,10.5692,10.5691,0.0542
2016-06-13,1122199775.03,10.7129,10.713,10.7129,0.1438
2016-06-14,1122258818.94,10.6965,10.6966,10.6965,-0.0164
2016-06-15,1121118532.27,10.7028,10.7029,10.7028,0.0063
2016-06-16,1140405314.16,10.8994,10.8995,10.8994,0.1966
2016-06-17,1119537719.14,10.7223,10.7224,10.7223,-0.1771
2016-06-20,1119730678.97,10.7317,10.7318,10.7317,0.0094
2016-06-21,1113916660.36,10.6735,10.6736,10.6735,-0.0582
2016-06-22,1104466604.99,10.5814,10.5815,10.5814,-0.0921
2016-06-23,1104291508.89,10.583,10.5831,10.583,0.0016
2016-06-24,1146837673.12,10.9736,10.9737,10.9736,0.3906
2016-06-27,1148499143.53,11.0644,11.0645,11.0644,0.0908
2016-06-28,1138071608.75,10.9699,10.97,10.9699,-0.0945
2016-06-29,1139501516.52,10.9985,10.9986,10.9985,0.0286
2016-06-30,1134123033.49,10.9607,10.9608,10.9607,-0.0378
2016-07-04,1156787570.9,11.1793,11.1794,11.1793,0.2186
2016-07-05,1154140553.02,11.1787,11.1788,11.1787,-0.0006
2016-07-07,1172672625.42,11.3581,11.3582,11.3581,0.1588
2016-07-08,1163666434.97,11.292,11.2921,11.292,-0.0661
2016-07-11,1164971256.51,11.2778,11.2779,11.2778,-0.0142
2016-07-12,1159116043.2,11.2463,11.2464,11.2463,-0.0315
2016-07-13,1151311286.54,11.1518,11.1519,11.1518,-0.0945
2016-07-14,1144877076.76,11.0939,11.094,11.0939,-0.0579
2016-07-15,1134709643.31,11.0012,11.0013,11.0012,-0.0927
2016-07-20,1130566032.67,10.9839,10.984,10.9839,-0.0173
2016-07-21,1123881898.11,10.9282,10.9283,10.9282,-0.0557
2016-07-22,1124175338.39,10.9329,10.933,10.9329,0.0047
2016-07-25,1121994784.72,10.9017,10.9018,10.9017,-0.0312
2016-07-26,1126882325.36,10.9479,10.948,10.9479,0.0462
2016-07-27,1124767589.55,10.9226,10.9227,10.9226,-0.0253
2016-07-28,1143318007.79,11.067,11.0671,11.067,0.1444
2016-07-29,1133580053.57,10.9647,10.9648,10.9647,-0.1023
2016-08-01,1144101234.28,11.082,11.0821,11.082,0.1173
2016-08-02,1151036459.62,11.1533,11.1534,11.1533,0.0713
2016-08-03,1161601051.18,11.247,11.2471,11.247,0.0937
2016-08-04,1151848784.45,11.1498,11.1499,11.1498,-0.0972
2016-08-05,1156237174.15,11.2057,11.2058,11.2057,0.0559
2016-08-08,1136434303.26,11.006,11.0061,11.006,-0.1997
2016-08-10,1144023365.28,11.1066,11.1067,11.1066,0.1069
2016-08-11,1144386738.94,11.0457,11.0458,11.0457,-0.0609
2016-08-15,1135468364.5,10.9519,10.952,10.9519,-0.0938
2016-08-16,1144994178.45,11.026,11.0261,11.026,0.0741
2016-08-17,1146611268.6,11.0247,11.0248,11.0247,-0.0013
2016-08-18,1147405577.73,11.0341,11.0342,11.0341,0.0094
2016-08-19,1144519617.78,11.0249,11.025,11.0249,-0.0092
2016-08-22,1134309699.9,10.9264,10.9265,10.9264,-0.0985
2016-08-23,1135703458.91,10.9562,10.9563,10.9562,0.0298
2016-08-24,1136015986.83,10.9583,10.9584,10.9583,0.0021
2016-08-25,1123133502.78,10.8348,10.8349,10.8348,-0.1235
2016-08-26,1123481401.43,10.8274,10.8275,10.8274,-0.0074
2016-08-29,1121191432.91,10.8006,10.8007,10.8006,-0.0268
2016-08-30,1118551817.54,10.787,10.7871,10.787,-0.0136
2016-08-31,1115335696.78,10.7552,10.7553,10.7552,-0.0318
