Date,Total NAV,NAV,Sell NAV,Buy NAV,Change
2021-10-04,2177363214.19,12.7404,12.7405,12.7404,0.0851
2021-10-05,2191167136.68,12.8138,12.8139,12.8138,0.0734
2021-10-06,2190008638.39,12.8015,12.8016,12.8015,-0.0123
2021-10-07,2206453136.5,12.8927,12.8928,12.8927,0.0912
2021-10-08,2223253480.01,12.987,12.9871,12.987,0.0943
2021-10-11,2216667659.68,12.943,12.9431,12.943,-0.044
2021-10-12,2236706510.24,13.0546,13.0547,13.0546,0.1116
2021-10-14,2231125676.2,13.0149,13.015,13.0149,-0.0397
2021-10-15,2237581489.92,13.045,13.0451,13.045,0.0301
2021-10-18,2254277236.24,13.1291,13.1292,13.1291,0.0841
2021-10-19,2230539413.82,12.9815,12.9816,12.9815,-0.1476
2021-10-20,2248617101.76,13.071,13.0711,13.071,0.0895
2021-10-21,2256489701.37,13.1104,13.1105,13.1104,0.0394
2021-10-25,2238379564.5,12.9996,12.9997,12.9996,-0.1108
2021-10-26,2235808823.4,12.9634,12.9635,12.9634,-0.0362
2021-10-27,2227285308.19,12.9038,12.9039,12.9038,-0.0596
2021-10-28,2219068098.29,12.8457,12.8458,12.8457,-0.0581
2021-10-29,2225452962.62,12.8717,12.8718,12.8717,0.026
2021-11-01,2221979262.62,12.8371,12.8372,12.8371,-0.0346
2021-11-02,2230192328.48,12.8691,12.8692,12.8691,0.032
2021-11-03,2226045671.88,12.8299,12.83,12.8299,-0.0392
2021-11-04,2249777837.99,12.9564,12.9565,12.9564,0.1265
2021-11-05,2250683837.18,12.9485,12.9486,12.9485,-0.0079
2021-11-08,2267776037.19,13.0362,13.0363,13.0362,0.0877
2021-11-09,2271960201.26,13.0517,13.0518,13.0517,0.0155
2021-11-10,2275340048.03,13.0635,13.0636,13.0635,0.0118
2021-11-11,2284475711.38,13.1076,13.1077,13.1076,0.0441
2021-11-12,2282708155.95,13.091,13.0911,13.091,-0.0166
2021-11-15,2285917554.05,13.1009,13.101,13.1009,0.0099
2021-11-16,2292769167.88,13.1264,13.1265,13.1264,0.0255
2021-11-17,2290173490.7,13.104,13.1041,13.104,-0.0224
2021-11-18,2292697095.22,13.1124,13.1125,13.1124,0.0084
2021-11-19,2280099537.95,13.0328,13.0329,13.0328,-0.0796
2021-11-22,2282366004.14,13.033,13.0331,13.033,0.0002
